id,name,slug,url_produit,first_token,slug_first_token,reason,reason_detail,description_excerpt
226986,TIDOO CARRES MAXI BABY 50 UNITES,tidoo-carres-maxi-baby-50-unites,https://beautymall.ma/product/tidoo-carres-maxi-baby-50-unites/,tidoo,tidoo,premier_mot_tres_rare,tidoo (2 produit(s)),Exported using BoatScrape
226580,RAMPAL LATOUR SAVON DE MARSEILLE CARRE VERT 150G,rampal-latour-savon-de-marseille-carre-vert-150g,https://beautymall.ma/product/rampal-latour-savon-de-marseille-carre-vert-150g/,rampal,rampal,premier_mot_tres_rare,rampal (2 produit(s)),"Composition: Sodium Olivate, Sodium Cocoate, Sodium Palmate, Aqua (Water), Glycerin, Sodium Chloride, Sodium Hydroxide. La glycérine du savon Rampal Latour est "
226222,ECOMIL BOISSON AMANDE NATURE 1L,,,ecomil,,sans_slug_beautymall,,"I ngrédients/ Eau, amandes* (6%), amidon de tapioca*, arôme naturel d´amande*. *Issus de l’agriculture biologique. Mode d’emploi: Bien agiter avant d’ouvrir. A "
226218,ECOMIL BOISSON COCO NATURE 1L,,,ecomil,,sans_slug_beautymall,,"Ingrédients: Eau, lait de coco*(8,5%), amidon de tapioca*, arôme naturel de coco*, sel marin. *Issus de l’agriculture biologique. Mode d’emploi: Bien agiter ava"
225987,AQUA VERDE EAU DE COCO CONCENTREE 330ML,aqua-verde-eau-de-coco-concentree-330ml,https://beautymall.ma/product/aqua-verde-eau-de-coco-concentree-330ml/,aqua,aqua,premier_mot_tres_rare,aqua (1 produit(s)),Ingrédients: Eau de coco concentrée 100% biologique Valeurs nutritionnelles basées sur 100ml: Valeur énergétique : 79 kJ/19 kcal Lipides : 0 g dont acides gras 
224779,Roselia Pack Intime Eclaircissant,roselia-pack-intime-eclaircissant,https://beautymall.ma/product/roselia-pack-intime-eclaircissant/,roselia,roselia,premier_mot_tres_rare,roselia (1 produit(s)),Exported using BoatScrape
222699,MGD Huile de krill 60 capsules,mgd-huile-de-krill-60-capsules,https://beautymall.ma/product/mgd-huile-de-krill-60-capsules/,mgd,mgd,premier_mot_generique,mgd,"Le krill, également dénommé crevette polaire, signifie «nourriture de baleine» en norvégien. C’est un zooplancton ressemblant à une minuscule crevette (0,6 à 10"
222406,Pregnacare 30 Comprimes +Wellman 30 Comprimes PACK,pregnacare-30-comprimes-wellman-30-comprimes-pack,https://beautymall.ma/product/pregnacare-30-comprimes-wellman-30-comprimes-pack/,pregnacare,pregnacare,premier_mot_tres_rare,pregnacare (2 produit(s)),Exported using BoatScrape
222356,Nourkrin Man 60 Tablettes,nourkrin-man-60-tablettes,https://beautymall.ma/product/nourkrin-man-60-tablettes/,nourkrin,nourkrin,premier_mot_tres_rare,nourkrin (2 produit(s)),Exported using BoatScrape
222215,Horigen Tire Lait Main 2 modes,horigen-tire-lait-main-2-modes,https://beautymall.ma/product/horigen-tire-lait-main-2-modes/,horigen,horigen,premier_mot_tres_rare,horigen (2 produit(s)),"Offrez-vous la simplicité avec ce tire-lait électrique mains libres, conçu pour répondre à vos besoins essentiels d’allaitement. Grâce à ses 2 modes et ses 5 ni"
220591,Baby Coccole Cologne 100ml,baby-coccole-cologne-100ml,https://beautymall.ma/product/baby-coccole-cologne-100ml/,baby,baby,premier_mot_generique,baby,Exported using BoatScrape
220047,Jumiso Snail Mucin 95 + Peptide 140ml,jumiso-snail-mucin-95-peptide-140ml,https://beautymall.ma/product/jumiso-snail-mucin-95-peptide-140ml/,jumiso,jumiso,slug_suggere_marque_hors_dict,jumiso (5 produits),COMBINAISON SUPERBE DE DEUX INGRÉDIENTS PUISSANTS – 95 % de mucine d’escargot hydrate de manière rafraîchissante. Les 5 peptides stimulent l’anti-âge pour une p
219554,MGD Ail des Ours 90 Gelules,mgd-ail-des-ours-90-gelules,https://beautymall.ma/product/mgd-ail-des-ours-90-gelules/,mgd,mgd,premier_mot_generique,mgd,"Plante vivace à bulbe, l’ail des ours, Allium ursinum , ou ail sauvage, appartient à la famille des Liliacées. Son nom de “ail des ours” viendrait du fait que l"
219551,Pilea Eau coiffante & Rafraichissante 300ml,pilea-eau-coiffante-rafraichissante-300ml,https://beautymall.ma/product/pilea-eau-coiffante-rafraichissante-300ml/,pilea,pilea,entites_html_dans_nom,pilea,"L’Eau Rafraîchissante et Coiffante à L’Eau de Cassis, parfume et rafraîchit délicatement la pelage de votre animal chien ou chat. facilite aussi le brossage et "
219547,Pilea Spray Repulsif D'insectes 250ml,,,pilea,,sans_slug_beautymall,,"Pilea Spray Répulsif d’insectes est une solution Anti puces et anti tiques pour chiens et chats, chiots et chatons . Le spray vous permet de débarrasser votre a"
219545,Pilea Shampoing Antiparasitaires 200ml,pilea-shampoing-antiparasitaires-200ml,https://beautymall.ma/product/pilea-shampoing-antiparasitaires-200ml/,pilea,pilea,slug_suggere_marque_hors_dict,pilea (3 produits),"Pilea Shampooing anti parasitaires est conçu pour lutter contre les puces et tiques, formulé sans insecticide chimique ni paraben, il préserve la pelage de votr"
219539,Vtech Babyphone Classic BM1120,vtech-babyphone-classic-bm1120,https://beautymall.ma/product/vtech-babyphone-classic-bm1120/,vtech,vtech,premier_mot_tres_rare,vtech (1 produit(s)),"Un babyphone utilisant la technologie numérique DECT permettant une écoute d’excellente qualité, sans aucune interférence, ni grésillement, pour rester en conta"
217826,MGD Acerola Fruits Rouge 30 Gelules,mgd-acerola-fruits-rouge-30-gelules,https://beautymall.ma/product/mgd-acerola-fruits-rouge-30-gelules/,mgd,mgd,premier_mot_generique,mgd,"L’acérola, Malpighia punicifolia , pousse généralement dans les régions tropicales telles que l’Amérique du Sud. On le retrouve notamment au Pérou mais aussi au"
217819,MGD Lecithine De Soja 100 Capsules,mgd-lecithine-de-soja-100-capsules,https://beautymall.ma/product/mgd-lecithine-de-soja-100-capsules/,mgd,mgd,premier_mot_generique,mgd,"Originaire de Chine, le soja, Glycine max, est une légumineuse de la famille des Fabacées qui fut introduit en Europe au début du XVIIIe siècle. La pression de "
217626,MGD Huile De Nigelle 100 Gelules,mgd-huile-de-nigelle-100-gelules,https://beautymall.ma/product/mgd-huile-de-nigelle-100-gelules/,mgd,mgd,premier_mot_generique,mgd,"La nigelle, Nigella sativa , également connue en France sous le nom de cumin noir, est une plante herbacée annuelle de la famille des Renonculacées originaire d"
216854,Olevia Shampoing Anti-Chute Energisant 300ml,olevia-shampoing-anti-chute-energisant-300ml,https://beautymall.ma/product/olevia-shampoing-anti-chute-energisant-300ml/,olevia,olevia,premier_mot_tres_rare,olevia (2 produit(s)),Exported using BoatScrape
216852,Olevia Lotion Anti-Chute Energisante 150ml,olevia-lotion-anti-chute-energisante-150ml,https://beautymall.ma/product/olevia-lotion-anti-chute-energisante-150ml/,olevia,olevia,premier_mot_tres_rare,olevia (2 produit(s)),Exported using BoatScrape
216841,O-Lash 10ml,o-lash-10ml,https://beautymall.ma/product/o-lash-10ml/,o lash,o,premier_mot_tres_rare,o lash (1 produit(s)),Exported using BoatScrape
216839,O-Lips Filler 7ml,o-lips-filler-7ml,https://beautymall.ma/product/o-lips-filler-7ml/,o lips,o,premier_mot_tres_rare,o lips (1 produit(s)),Exported using BoatScrape
216786,MGD Prostadiet 180 Gelules,mgd-prostadiet-180-gelules,https://beautymall.ma/product/mgd-prostadiet-180-gelules/,mgd,mgd,premier_mot_generique,mgd,Prostadiet® représente une solution naturelle et complète pour les hommes de plus de 50 ans sujets à un inconfort urinaire. Prostadiet® est une combinaison d’ex
216779,Winage Creme Anti-Rides 50ml,winage-creme-anti-rides-50ml,https://beautymall.ma/product/winage-creme-anti-rides-50ml/,winage,winage,premier_mot_tres_rare,winage (2 produit(s)),Exported using BoatScrape
216678,Gamard Ecran Solaire Toucher Sec spf50+ 40ml,gamard-ecran-solaire-toucher-sec-spf50-40ml,https://beautymall.ma/product/gamard-ecran-solaire-toucher-sec-spf50-40ml/,gamard,gamard,premier_mot_tres_rare,gamard (1 produit(s)),Exported using BoatScrape
216494,Easypulse Tensiometre Electronique Brassard Noir,easypulse-tensiometre-electronique-brassard-noir,https://beautymall.ma/product/easypulse-tensiometre-electronique-brassard-noir/,easypulse,easypulse,premier_mot_tres_rare,easypulse (1 produit(s)),Exported using BoatScrape
215708,Regface Creme Anti-Tache 50ml,regface-creme-anti-tache-50ml,https://beautymall.ma/product/regface-creme-anti-tache-50ml/,regface,regface,premier_mot_tres_rare,regface (1 produit(s)),Exported using BoatScrape
215369,Matlab's Gel Nettoyant Intense 200ml,,,matlab s,,sans_slug_beautymall,,Exported using BoatScrape
215231,L-check-1 Teste d'ovulation Boite de 5 pieces,l-check-1-teste-dovulation-boite-de-5-pieces,https://beautymall.ma/product/l-check-1-teste-dovulation-boite-de-5-pieces/,l check 1,l,premier_mot_tres_rare,l check 1 (1 produit(s)),Exported using BoatScrape
214109,Egosan Pants Classic Adulte Large 8 Pieces,,,egosan,,sans_slug_beautymall,,Les Egosan Pants Classic Adulte Large sont des sous-vêtements absorbants destinés aux adultes souffrant d’incontinence modérée à sévère. Ces protections assuren
214105,Egosan Pants Classic Adulte Medium 9 Pieces,egosan-pants-classic-adulte-medium-9-pieces,https://beautymall.ma/product/egosan-pants-classic-adulte-medium-9-pieces/,egosan,egosan,slug_suggere_marque_hors_dict,egosan (3 produits),"Les Egosan Pants Classic sont des protections pour adultes sous forme de culottes absorbantes, idéales pour gérer l’incontinence modérée à sévère. Leur concepti"
214103,Olizinc 30 Comprimes,,,olizinc,,sans_slug_beautymall,,Exported using BoatScrape
214088,Solusept Spray 125Ml,,,solusept,,sans_slug_beautymall,,Exported using BoatScrape
214045,Lamboxil Baume de Massage Tube 45g,lamboxil-baume-de-massage-tube-45g,https://beautymall.ma/product/lamboxil-baume-de-massage-tube-45g/,lamboxil,lamboxil,premier_mot_tres_rare,lamboxil (1 produit(s)),Exported using BoatScrape
214037,Captofer Grossesse 30 Gelules,captofer-grossesse-30-gelules,https://beautymall.ma/product/captofer-grossesse-30-gelules/,captofer,captofer,premier_mot_tres_rare,captofer (1 produit(s)),Exported using BoatScrape
214035,Gestofer 30 Gelules,gestofer-30-gelules,https://beautymall.ma/product/gestofer-30-gelules/,gestofer,gestofer,premier_mot_tres_rare,gestofer (1 produit(s)),Exported using BoatScrape
213944,Delia Eyeliner Shape Master,delia-eyeliner-shape-master,https://beautymall.ma/product/delia-eyeliner-shape-master/,delia,delia,slug_suggere_marque_hors_dict,delia (5 produits),Delia Eyeliner Shape Master est l’outil parfait pour créer un maquillage des yeux impeccable. Sa pointe fine et précise permet de dessiner des traits d’eyeliner
213617,Biosil Boite 60 Capsules,biosil-boite-60-capsules,https://beautymall.ma/product/biosil-boite-60-capsules/,biosil,biosil,premier_mot_tres_rare,biosil (1 produit(s)),"Biosil est formulé avec un complexe unique de silice qui aide à stimuler la production de collagène, une protéine essentielle pour maintenir la fermeté et l’éla"
212563,Bel Cotton Pads 10x10cm 180 Pieces,bel-cotton-pads-10x10cm-180-pieces,https://beautymall.ma/product/bel-cotton-pads-10x10cm-180-pieces/,bel,bel,premier_mot_tres_rare,bel (2 produit(s)),Exported using BoatScrape
212490,Helixience Ampoules Anti-Taches 28*1ml,helixience-ampoules-anti-taches-281ml,https://beautymall.ma/product/helixience-ampoules-anti-taches-281ml/,helixience,helixience,premier_mot_tres_rare,helixience (1 produit(s)),Ingredients clés Sel d’acide hyaluronique Glycérine végétale Imperata cylindrica Papaine Algisium SP Extrait de Lys de mer Extrait d’Algue arc-en-ciel Extrait d
212219,Stimax Adulte Boite 60 Gelules,,,stimax,,sans_slug_beautymall,,"Enrichi en vitamines, minéraux et extraits de plantes, il aide à combattre la fatigue, à améliorer les performances physiques et mentales, et à renforcer les dé"
212217,Stimax Adulte Boite 30 Gelules,,,stimax,,sans_slug_beautymall,,"Enrichi en vitamines, minéraux et extraits de plantes, il aide à combattre la fatigue, à améliorer les performances physiques et mentales, et à renforcer les dé"
212215,Ginmac Fort Boite 20 Gelules,,,ginmac,,sans_slug_beautymall,,"Il aide à réduire la fatigue, à améliorer la performance et l’endurance, tout en renforçant la vitalité générale. Idéal pour les périodes de stress, de surmenag"
212211,Ginmac Fort Boite 30 Gelules,,,ginmac,,sans_slug_beautymall,,"Il aide à réduire la fatigue, à améliorer la performance et l’endurance, tout en renforçant la vitalité générale. Idéal pour les périodes de stress, de surmenag"
212210,Tryptosom Boite 20 Gelules,,,tryptosom,,sans_slug_beautymall,,"**Tryptosom 20 gélules** est un complément alimentaire formulé à base de L-tryptophane, un acide aminé essentiel qui contribue à la production de sérotonine et "
212206,Tryptosom Boite 30 Gelules,,,tryptosom,,sans_slug_beautymall,,"**Tryptosom 30 gélules** est un complément alimentaire formulé à base de L-tryptophane, un acide aminé essentiel qui contribue à la production de sérotonine et "
211437,Verruca Solution Anti-Verrue 15ml,verruca-solution-anti-verrue-15ml,https://beautymall.ma/product/verruca-solution-anti-verrue-15ml/,verruca,verruca,premier_mot_tres_rare,verruca (1 produit(s)),Exported using BoatScrape
211412,Ostime Levure de Biere Selenium & Vitamine E 30 Gelules,ostime-levure-de-biere-selenium-vitamine-e-30-gelules,https://beautymall.ma/product/ostime-levure-de-biere-selenium-vitamine-e-30-gelules/,ostime,ostime,entites_html_dans_nom,ostime,Exported using BoatScrape
211334,Isolari Huile de Solaire 150ml SPF30 + Emulsion Solaire 200ml Pack,isolari-huile-de-solaire-150ml-spf30-emulsion-solaire-200ml-pack,https://beautymall.ma/product/isolari-huile-de-solaire-150ml-spf30-emulsion-solaire-200ml-pack/,isolari,isolari,premier_mot_tres_rare,isolari (1 produit(s)),Isolari Huile de Solaire 150ml SPF30 + Emulsion Solaire 200ml Pack Exported using BoatScrape
211329,Aesthetic Dermal RRS HA Long Lasting AM Serum 30ml,aesthetic-dermal-rrs-ha-long-lasting-am-serum-30ml,https://beautymall.ma/product/aesthetic-dermal-rrs-ha-long-lasting-am-serum-30ml/,aesthetic,aesthetic,premier_mot_tres_rare,aesthetic (2 produit(s)),Exported using BoatScrape
211310,Aesthetic Dermal RRS HA Long Lasting PM Serum 30ml,aesthetic-dermal-rrs-ha-long-lasting-pm-serum-30ml,https://beautymall.ma/product/aesthetic-dermal-rrs-ha-long-lasting-pm-serum-30ml/,aesthetic,aesthetic,premier_mot_tres_rare,aesthetic (2 produit(s)),"Bâtisseur de collagène nocturne Restaure la peau pendant la nuit, renforce l’élasticité de la peau, restaure la vitalité. Soin optimal pour une application à lo"
211237,Babynooz Boite 2 Seringue Nasal Bebe,babynooz-boite-2-seringue-nasal-bebe,https://beautymall.ma/product/babynooz-boite-2-seringue-nasal-bebe/,babynooz,babynooz,premier_mot_tres_rare,babynooz (1 produit(s)),Exported using BoatScrape
211069,Enna hygiene & go spray 50ml,enna-hygiene-go-spray-50ml,https://beautymall.ma/product/enna-hygiene-go-spray-50ml/,enna,enna,entites_html_dans_nom,enna,"enna hygiene&go spray est un nettoyant sans rinçage et sans savon indiqué pour l’hygiène intime, en particulier pour les moments où vous êtes loin de chez vous,"
209887,Bio Activ Type 2 30 capsules,bio-activ-type-2-30-capsules,https://beautymall.ma/product/bio-activ-type-2-30-capsules/,bio,bio,premier_mot_generique,bio,Cette formule avancée est spécialement développée pour ceux qui cherchent à gérer leur taux de sucre dans le sang de manière naturelle et efficace. Bio Activ Ty
209876,Genial Thermometre Flexible T15SC orange,genial-thermometre-flexible-t15sc-orange,https://beautymall.ma/product/genial-thermometre-flexible-t15sc-orange/,genial,genial,premier_mot_tres_rare,genial (2 produit(s)),Exported using BoatScrape
209836,Genial Thermometre Flexible T15SL Bleu,genial-thermometre-flexible-t15sl-bleu,https://beautymall.ma/product/genial-thermometre-flexible-t15sl-bleu/,genial,genial,premier_mot_tres_rare,genial (2 produit(s)),Exported using BoatScrape
209614,KERAMLA PROTECTEUR CHEVEUX SOLAIRE & THERMIQUE 100ml,keramla-protecteur-cheveux-solaire-thermique-100ml,https://beautymall.ma/product/keramla-protecteur-cheveux-solaire-thermique-100ml/,keramla,keramla,entites_html_dans_nom,keramla,"PROTECTIONS UV, CHALEUR, SEL & CHLORE Filtre anti-UV Apporte Brillance, démêle & hydrate tous types de cheveux RÉPARE LES CHEVEUX DÉCOLORÉS CONSEILS D’UTILIS"
207120,CVA Tetine en silicone 0-12m,cva-tetine-en-silicone-0-12m,https://beautymall.ma/product/cva-tetine-en-silicone-0-12m/,cva,cva,premier_mot_tres_rare,cva (1 produit(s)),Exported using BoatScrape
204275,SUPER DEAL Crème Lavante Hydratante | 236ml + Crème Hydratante Visage | 52ml + Crème hydratante visage SPF50 | 52ml,super-deal-creme-lavante-hydratante-236ml-creme-hydratante-visage-52ml-creme-hydratante-visage-spf50-52ml,https://beautymall.ma/product/super-deal-creme-lavante-hydratante-236ml-creme-hydratante-visage-52ml-creme-hydratante-visage-spf50-52ml/,super,super,premier_mot_generique,super,Exported using BoatScrape
204273,SUPER DEAL Crème Lavante Hydratante | 236ml + Crème Hydratante Visage | 52ml,super-deal-creme-lavante-hydratante-236ml-creme-hydratante-visage-52ml,https://beautymall.ma/product/super-deal-creme-lavante-hydratante-236ml-creme-hydratante-visage-52ml/,super,super,premier_mot_generique,super,"Crème Lavante Hydratante Peau Normale à Sèche | 236ml Nettoie et hydrate en douceur, aide à renforcer la barrière protectrice de la peau. Texture crémeuse, hydr"
203908,Babycheck-1 WB Foramat Professionnelle 20 Tests,,,babycheck 1,,sans_slug_beautymall,,Exported using BoatScrape
203143,Sakal HSN Cheveux + Ongles + Peau 30 gelules,sakal-hsn-cheveux-ongles-peau-30-gelules,https://beautymall.ma/product/sakal-hsn-cheveux-ongles-peau-30-gelules/,sakal,sakal,premier_mot_tres_rare,sakal (1 produit(s)),Exported using BoatScrape
203040,Essential Care Pore Tightening & Mattifying 150ml,essential-care-pore-tightening-mattifying-150ml,https://beautymall.ma/product/essential-care-pore-tightening-mattifying-150ml/,essential,essential,entites_html_dans_nom,essential,"Un gommage doux à usage quotidien enrichi en eau de glacier alpin suisse et en acide salicylique naturel qui resserre les pores, réduit la brillance et donne à "
202635,ELIXIR BLUSH LIQUIDE,elixir-blush-liquide,https://beautymall.ma/product/elixir-blush-liquide/,elixir,elixir,premier_mot_tres_rare,elixir (2 produit(s)),"Apporte une touche de fraicheur et de couleur naturelles à vos joues, tout en nourrissant votre peau grace à ses ingrédients naturelles et hydratants Avantages "
192420,SS LABORATORY Huile Bronzante VISAGE ET CORPS 100ml,ss-laboratory-huile-bronzante-visage-et-corps-100ml,https://beautymall.ma/product/ss-laboratory-huile-bronzante-visage-et-corps-100ml/,ss,ss,slug_suggere_marque_hors_dict,ss (3 produits),Exported using BoatScrape
188316,Dermayan Ecla-yan Creme Eclaircissante 50ml,dermayan-ecla-yan-creme-eclaircissante-50ml,https://beautymall.ma/product/dermayan-ecla-yan-creme-eclaircissante-50ml/,dermayan,dermayan,premier_mot_tres_rare,dermayan (1 produit(s)),Exported using BoatScrape
182256,Contour Plus Bandlettes 50 Pieces,contour-plus-bandlettes-50-pieces,https://beautymall.ma/product/contour-plus-bandlettes-50-pieces/,contour,contour,slug_suggere_marque_hors_dict,contour (3 produits),"Bandelettes Contour plus Bayer 50 BD. Les bandelettes réactives contour plus peuvent être utilisées avec les lecteurs , contour plus Bayer, pour mesurer la quan"
180800,Bioforma Forma Max 90 gelules,,,bioforma,,sans_slug_beautymall,,Exported using BoatScrape
180446,Medicare Couche Adulte Siaper night L 20 unités,,,medicare,,sans_slug_beautymall,,Exported using BoatScrape
180440,Medicare Aleses Light 60x90cm 30 unité,medicare-aleses-light-60x90cm-30-unite,https://beautymall.ma/product/medicare-aleses-light-60x90cm-30-unite/,medicare,medicare,premier_mot_tres_rare,medicare (2 produit(s)),Exported using BoatScrape
178506,Proteine Plus Shampoing Reparateur 1L,,,proteine,,sans_slug_beautymall,,Exported using BoatScrape
178118,Marrak Creme Hydratante Visage & Yeux 59ml,,,marrak,,entites_html_dans_nom,marrak,Exported using BoatScrape
177866,Keratohair Cheveux & Ongles 60 Gelules,keratohair-cheveux-ongles-60-gelules,https://beautymall.ma/product/keratohair-cheveux-ongles-60-gelules/,keratohair,keratohair,entites_html_dans_nom,keratohair,Exported using BoatScrape
177851,Anian Gel De Visage Gogi Berries 150ml,anian-gel-de-visage-gogi-berries-150ml,https://beautymall.ma/product/anian-gel-de-visage-gogi-berries-150ml/,anian,anian,premier_mot_tres_rare,anian (1 produit(s)),Exported using BoatScrape
177862,DD'ELL Masque AHA BHA PHA 28g,,,dd ell,,sans_slug_beautymall,,Exported using BoatScrape
177860,DD'ELL Masque Beta Glucan 28g,,,dd ell,,sans_slug_beautymall,,Exported using BoatScrape
177858,DD'ELL Masque E.G.F 28g,,,dd ell,,sans_slug_beautymall,,Exported using BoatScrape
177813,DD'ELL Masque Volufiline 28g,,,dd ell,,sans_slug_beautymall,,Exported using BoatScrape
177809,DD'ELL Masque a l'Acide Hyaluronique 32g,,,dd ell,,sans_slug_beautymall,,Exported using BoatScrape
177638,Mgd Vision 90 Gelules,mgd-vision-90-gelules,https://beautymall.ma/product/mgd-vision-90-gelules/,mgd,mgd,premier_mot_generique,mgd,"Le ginkgo, Ginkgo biloba , favorise la circulation périphérique, particulièrement utile pour les yeux, et contribue ainsi à une bonne vision. Exported using Boa"
177635,Mgd Aloes Noir 120 Gel,,,mgd,,sans_slug_beautymall,,Exported using BoatScrape
177631,Nippes Rappe Pieds Ceramique 711,nippes-rappe-pieds-ceramique-711,https://beautymall.ma/product/nippes-rappe-pieds-ceramique-711/,nippes,nippes,premier_mot_tres_rare,nippes (1 produit(s)),"Fabriqué à partir de céramique de première qualité, ce rape-pieds garantit une longue durée de vie et une utilisation sûre. Sa surface lisse et résistante perme"
176851,DD'ELL Masque a la Vitamine C 32g,,,dd ell,,sans_slug_beautymall,,Exported using BoatScrape
176759,PhysioKid Appetit Sirop 100ml,,,physiokid,,sans_slug_beautymall,,"Sa formule au brevet déposé, associe la Lysine, et le Fenugrec aux Vitamines et au Zinc pour : Aider à stimuler l’appétit, grâce au Fenugrec, une plante inscrit"
176710,Keratohair Shampooing Anti-chute 250ml,keratohair-shampooing-anti-chute-250ml,https://beautymall.ma/product/keratohair-shampooing-anti-chute-250ml/,keratohair,keratohair,premier_mot_tres_rare,keratohair (2 produit(s)),Exported using BoatScrape
176698,Mgd Ginseng Rouge 120 gelules,mgd-ginseng-rouge-120-gelules,https://beautymall.ma/product/mgd-ginseng-rouge-120-gelules/,mgd,mgd,premier_mot_generique,mgd,Exported using BoatScrape
176539,CodeFree Appareil Kit,codefree-appareil-kit,https://beautymall.ma/product/codefree-appareil-kit/,codefree,codefree,premier_mot_tres_rare,codefree (2 produit(s)),"Le glucomètre SD Codefree est sans code et ne nécessite qu’un petit échantillons de sang, seulement 0,5 mililitres; il donne le résultat en seulement 5 secondes"
176476,BC Curcuma 60 Gelules,bc-curcuma-60-gelules,https://beautymall.ma/product/bc-curcuma-60-gelules/,bc,bc,slug_suggere_marque_hors_dict,bc (13 produits),Vitalosmose vous propose un extrait breveté de curcuma titré à 95% de curcumine (actif du curcuma) avec préservation des huiles essentielles de curcuma pour ren
176460,Mgd Levure De Biere 120 Gelules,mgd-levure-de-biere-120-gelules,https://beautymall.ma/product/mgd-levure-de-biere-120-gelules/,mgd,mgd,premier_mot_generique,mgd,Exported using BoatScrape
176227,Babycare Sweety Tir Lait En Verre,babycare-sweety-tir-lait-en-verre,https://beautymall.ma/product/babycare-sweety-tir-lait-en-verre/,babycare,babycare,premier_mot_tres_rare,babycare (1 produit(s)),Exported using BoatScrape
176029,Elcea Coloration Auburn 5.6,,,elcea,,sans_slug_beautymall,,"La COLORATION AUBURN 5.6 d’ ELCEA est une coloration formulée sans amoniaque, sans paraben, sans résorcine, et sans phénylènediamique (PPD) pour respecter les c"
175243,Babydo Mouche Bebe,babydo-mouche-bebe,https://beautymall.ma/product/babydo-mouche-bebe/,babydo,babydo,premier_mot_tres_rare,babydo (1 produit(s)),"L’hygiène nasale est un geste de prévention pour éviter rhumes, rhinopharyngites et leurs complications. D’un simple geste, et en quelques secondes BabyDoo MX-O"
175231,Xibei Coupe Ongle Baby,xibei-coupe-ongle-baby,https://beautymall.ma/product/xibei-coupe-ongle-baby/,xibei,xibei,premier_mot_tres_rare,xibei (1 produit(s)),"Grâce à sa conception ergonomique et à sa lame précise, ce coupe-ongles offre une solution pratique et sûre pour couper les ongles avec facilité et précision. E"
174999,NP Gel Demaquillant Et Nettoyant 200ml,np-gel-demaquillant-et-nettoyant-200ml,https://beautymall.ma/product/np-gel-demaquillant-et-nettoyant-200ml/,np,np,premier_mot_tres_rare,np (1 produit(s)),Exported using BoatScrape
174850,Marigold Creme 50ml,marigold-creme-50ml,https://beautymall.ma/product/marigold-creme-50ml/,marigold,marigold,premier_mot_tres_rare,marigold (1 produit(s)),Exported using BoatScrape
174804,Kanellia Serum Anti Chute 60 Ml,,,kanellia,,sans_slug_beautymall,,"Grâce à un cocktail de vitamine H, B6 et B5 et à un complexe anti-chute, sa formule participe à ralentir la chute des cheveux tout en favorisant la croissance d"
174785,Suprabiotique 8 Gelules,suprabiotique-8-gelules,https://beautymall.ma/product/suprabiotique-8-gelules/,suprabiotique,suprabiotique,premier_mot_tres_rare,suprabiotique (2 produit(s)),Exported using BoatScrape
174754,Kine Stim Creme De Massage 60g,kine-stim-creme-de-massage-60g,https://beautymall.ma/product/kine-stim-creme-de-massage-60g/,kine,kine,premier_mot_tres_rare,kine (2 produit(s)),Exported using BoatScrape
172724,Cicatrimax Creme Cicatrisante 60ml,cicatrimax-creme-cicatrisante-60ml,https://beautymall.ma/product/cicatrimax-creme-cicatrisante-60ml/,cicatrimax,cicatrimax,premier_mot_tres_rare,cicatrimax (1 produit(s)),Exported using BoatScrape
172661,Ototap Cire,ototap-cire,https://beautymall.ma/product/ototap-cire/,ototap,ototap,premier_mot_tres_rare,ototap (1 produit(s)),Exported using BoatScrape
172578,Vaporhum Pommade 50g,vaporhum-pommade-50g,https://beautymall.ma/product/vaporhum-pommade-50g/,vaporhum,vaporhum,premier_mot_tres_rare,vaporhum (1 produit(s)),Exported using BoatScrape
172566,Orozen A Croquer 20 Comprimés,orozen-a-croquer-20-comprimes,https://beautymall.ma/product/orozen-a-croquer-20-comprimes/,orozen,orozen,premier_mot_tres_rare,orozen (1 produit(s)),Exported using BoatScrape
172213,Siacen Creme Reparatrice Cicatrisante 60g,siacen-creme-reparatrice-cicatrisante-60g,https://beautymall.ma/product/siacen-creme-reparatrice-cicatrisante-60g/,siacen,siacen,premier_mot_tres_rare,siacen (1 produit(s)),"Destiné aux peaux agressées et lésées, SIACEN, permet d’apaiser les démangeaisons et les irritations grace aux bienfaits de l’allantoine. L’huile d’avocat et la"
172137,Ferroline Fer vitamine C & Spiruline 30gelules,ferroline-fer-vitamine-c-spiruline-30gelules,https://beautymall.ma/product/ferroline-fer-vitamine-c-spiruline-30gelules/,ferroline,ferroline,entites_html_dans_nom,ferroline,"Le fer est un minéral important pour la formation de l’hémoglobine dans le sang, tandis que la vitamine C est nécessaire à l’absorption du fer par l’organisme. "
172117,Soins Cutanes Bleu Methylene Spray 50ml,,,soins,,sans_slug_beautymall,,Cutanes Exported using BoatScrape
172032,Tips-Haler Masque Inclus Adulte,tips-haler-masque-inclus-adulte,https://beautymall.ma/product/tips-haler-masque-inclus-adulte/,tips haler,tips,premier_mot_tres_rare,tips haler (2 produit(s)),Exported using BoatScrape
171978,Ferozen B9 Boite 30 Gélules,ferozen-b9-boite-30-gelules,https://beautymall.ma/product/ferozen-b9-boite-30-gelules/,ferozen,ferozen,premier_mot_tres_rare,ferozen (1 produit(s)),"La spiruline est une micro-algue connue pour sa richesse en nutriments essentiels tels que les protéines, les vitamines, les minéraux et les antioxydants. fatig"
